"Block","X","Y","Exact_dFdx","Approx_dFdx","Exact_dFdy","Approx_dFdy","Exact_Lapl","Approx_Lapl"
 2,  0.0057,  0.4743,  0.2532698E+00,  0.2643697E+00, -0.5620631E-01, -0.5620631E-01, -0.2856832E-01, -0.4944088E+02
 2,  0.0070,  0.4743,  0.2532499E+00,  0.2522792E+00, -0.6852491E-01, -0.6852491E-01, -0.3482957E-01,  0.3291106E+01
 2,  0.0085,  0.4743,  0.2532205E+00,  0.2533204E+00, -0.8350927E-01, -0.8350927E-01, -0.4244576E-01, -0.3023480E+00
 2,  0.0103,  0.4743,  0.2531769E+00,  0.2531649E+00, -0.1017195E+00, -0.1017195E+00, -0.5170157E-01, -0.2818723E-01
 2,  0.0126,  0.4743,  0.2531124E+00,  0.2531141E+00, -0.1238249E+00, -0.1238249E+00, -0.6293721E-01, -0.6539474E-01
 2,  0.0153,  0.4743,  0.2530174E+00,  0.2530171E+00, -0.1506213E+00, -0.1506213E+00, -0.7655720E-01, -0.7626147E-01
 2,  0.0186,  0.4743,  0.2528774E+00,  0.2528774E+00, -0.1830486E+00, -0.1830486E+00, -0.9303920E-01, -0.9308002E-01
 2,  0.0226,  0.4743,  0.2526720E+00,  0.2526720E+00, -0.2222070E+00, -0.2222070E+00, -0.1129425E+00, -0.1129361E+00
 2,  0.0274,  0.4743,  0.2523716E+00,  0.2523716E+00, -0.2693708E+00, -0.2693708E+00, -0.1369147E+00, -0.1369159E+00
 2,  0.0332,  0.4743,  0.2519341E+00,  0.2519341E+00, -0.3259936E+00, -0.3259936E+00, -0.1656948E+00, -0.1656946E+00
 2,  0.0401,  0.4743,  0.2513005E+00,  0.2513005E+00, -0.3937027E+00, -0.3937027E+00, -0.2001096E+00, -0.2001097E+00
 2,  0.0484,  0.4743,  0.2503883E+00,  0.2503883E+00, -0.4742707E+00, -0.4742707E+00, -0.2410605E+00, -0.2410605E+00
 2,  0.0582,  0.4743,  0.2490852E+00,  0.2490852E+00, -0.5695580E+00, -0.5695580E+00, -0.2894927E+00, -0.2894927E+00
 2,  0.0698,  0.4743,  0.2472403E+00,  0.2472403E+00, -0.6814089E+00, -0.6814089E+00, -0.3463438E+00, -0.3463439E+00
 2,  0.0834,  0.4743,  0.2446568E+00,  0.2446568E+00, -0.8114895E+00, -0.8114895E+00, -0.4124607E+00, -0.4124607E+00
 2,  0.0993,  0.4743,  0.2410853E+00,  0.2410853E+00, -0.9610532E+00, -0.9610532E+00, -0.4884804E+00, -0.4884804E+00
 2,  0.1176,  0.4743,  0.2362223E+00,  0.2362223E+00, -0.1130629E+01, -0.1130629E+01, -0.5746718E+00, -0.5746719E+00
 2,  0.1385,  0.4743,  0.2297176E+00,  0.2297176E+00, -0.1319647E+01, -0.1319647E+01, -0.6707450E+00, -0.6707451E+00
 2,  0.1620,  0.4743,  0.2211939E+00,  0.2211939E+00, -0.1526038E+01, -0.1526038E+01, -0.7756485E+00, -0.7756486E+00
 2,  0.1883,  0.4743,  0.2102839E+00,  0.2102839E+00, -0.1745896E+01, -0.1745896E+01, -0.8873970E+00, -0.8873971E+00
 2,  0.2170,  0.4743,  0.1966833E+00,  0.1966833E+00, -0.1973315E+01, -0.1973315E+01, -0.1002989E+01, -0.1002989E+01
 2,  0.2480,  0.4743,  0.1802168E+00,  0.1802168E+00, -0.2200537E+01, -0.2200537E+01, -0.1118480E+01, -0.1118480E+01
 2,  0.2809,  0.4743,  0.1609023E+00,  0.1609023E+00, -0.2418508E+01, -0.2418508E+01, -0.1229270E+01, -0.1229270E+01
 2,  0.3151,  0.4743,  0.1389960E+00,  0.1389960E+00, -0.2617844E+01, -0.2617844E+01, -0.1330588E+01, -0.1330588E+01
 2,  0.3500,  0.4743,  0.1150006E+00,  0.1150006E+00, -0.2790065E+01, -0.2790065E+01, -0.1418124E+01, -0.1418123E+01
 2,  0.3849,  0.4743,  0.8962541E-01,  0.8962541E-01, -0.2928811E+01, -0.2928811E+01, -0.1488645E+01, -0.1488645E+01
 2,  0.4191,  0.4743,  0.6370360E-01,  0.6370360E-01, -0.3030726E+01, -0.3030726E+01, -0.1540446E+01, -0.1540446E+01
 2,  0.4520,  0.4743,  0.3808566E-01,  0.3808566E-01, -0.3095768E+01, -0.3095768E+01, -0.1573505E+01, -0.1573505E+01
 2,  0.4830,  0.4743,  0.1353634E-01,  0.1353634E-01, -0.3126889E+01, -0.3126889E+01, -0.1589323E+01, -0.1589323E+01
 2,  0.5117,  0.4743, -0.9341357E-02, -0.9341357E-02, -0.3129234E+01, -0.3129234E+01, -0.1590515E+01, -0.1590515E+01
 2,  0.5380,  0.4743, -0.3014277E-01, -0.3014277E-01, -0.3109115E+01, -0.3109115E+01, -0.1580289E+01, -0.1580289E+01
 2,  0.5615,  0.4743, -0.4866012E-01, -0.4866012E-01, -0.3073045E+01, -0.3073045E+01, -0.1561955E+01, -0.1561956E+01
 2,  0.5824,  0.4743, -0.6485378E-01, -0.6485378E-01, -0.3026996E+01, -0.3026996E+01, -0.1538550E+01, -0.1538550E+01
 2,  0.6007,  0.4743, -0.7881009E-01, -0.7881009E-01, -0.2975956E+01, -0.2975956E+01, -0.1512607E+01, -0.1512607E+01
 2,  0.6166,  0.4743, -0.9069762E-01, -0.9069762E-01, -0.2923763E+01, -0.2923763E+01, -0.1486079E+01, -0.1486079E+01
 2,  0.6302,  0.4743, -0.1007293E+00, -0.1007293E+00, -0.2873141E+01, -0.2873141E+01, -0.1460349E+01, -0.1460349E+01
 2,  0.6418,  0.4743, -0.1091338E+00, -0.1091338E+00, -0.2825846E+01, -0.2825846E+01, -0.1436310E+01, -0.1436310E+01
 2,  0.6516,  0.4743, -0.1161358E+00, -0.1161358E+00, -0.2782870E+01, -0.2782870E+01, -0.1414466E+01, -0.1414467E+01
 2,  0.6599,  0.4743, -0.1219448E+00, -0.1219448E+00, -0.2744636E+01, -0.2744636E+01, -0.1395033E+01, -0.1395033E+01
 2,  0.6668,  0.4743, -0.1267485E+00, -0.1267485E+00, -0.2711175E+01, -0.2711175E+01, -0.1378025E+01, -0.1378026E+01
 2,  0.6726,  0.4743, -0.1307113E+00, -0.1307113E+00, -0.2682268E+01, -0.2682268E+01, -0.1363333E+01, -0.1363332E+01
 2,  0.6774,  0.4743, -0.1339745E+00, -0.1339745E+00, -0.2657550E+01, -0.2657550E+01, -0.1350769E+01, -0.1350776E+01
 2,  0.6814,  0.4743, -0.1366580E+00, -0.1366579E+00, -0.2636588E+01, -0.2636588E+01, -0.1340114E+01, -0.1340074E+01
 2,  0.6847,  0.4743, -0.1388624E+00, -0.1388627E+00, -0.2618927E+01, -0.2618927E+01, -0.1331138E+01, -0.1331435E+01
 2,  0.6874,  0.4743, -0.1406720E+00, -0.1406703E+00, -0.2604127E+01, -0.2604127E+01, -0.1323616E+01, -0.1321152E+01
 2,  0.6897,  0.4743, -0.1421566E+00, -0.1421686E+00, -0.2591779E+01, -0.2591779E+01, -0.1317339E+01, -0.1340913E+01
 2,  0.6915,  0.4743, -0.1433740E+00, -0.1432738E+00, -0.2581511E+01, -0.2581511E+01, -0.1312120E+01, -0.1051559E+01
 2,  0.6930,  0.4743, -0.1443719E+00, -0.1453451E+00, -0.2572998E+01, -0.2572998E+01, -0.1307793E+01, -0.4642168E+01
 2,  0.6943,  0.4743, -0.1451898E+00, -0.1340617E+00, -0.2565955E+01, -0.2565956E+01, -0.1304214E+01,  0.4823347E+02
 2,  0.6953,  0.4743, -0.1458599E+00, -0.2976108E+00, -0.2560141E+01, -0.2560141E+01, -0.1301259E+01, -0.8645507E+03
 2,  0.7032,  0.4743, -0.1509572E+00, -0.1425664E+00, -0.2514582E+01, -0.2514582E+01, -0.1278102E+01, -0.7675659E+02
 2,  0.7051,  0.4743, -0.1521878E+00, -0.1522432E+00, -0.2503222E+01, -0.2503222E+01, -0.1272328E+01, -0.1110100E+01
 2,  0.7082,  0.4743, -0.1541241E+00, -0.1541224E+00, -0.2485052E+01, -0.2485052E+01, -0.1263092E+01, -0.1265286E+01
 2,  0.7130,  0.4743, -0.1571299E+00, -0.1571300E+00, -0.2456118E+01, -0.2456118E+01, -0.1248386E+01, -0.1248295E+01
 2,  0.7204,  0.4743, -0.1616971E+00, -0.1616971E+00, -0.2410393E+01, -0.2410393E+01, -0.1225145E+01, -0.1225153E+01
 2,  0.7315,  0.4743, -0.1684109E+00, -0.1684109E+00, -0.2339085E+01, -0.2339085E+01, -0.1188901E+01, -0.1188900E+01
 2,  0.7477,  0.4743, -0.1777965E+00, -0.1777965E+00, -0.2230421E+01, -0.2230421E+01, -0.1133670E+01, -0.1133670E+01
 2,  0.7700,  0.4743, -0.1899859E+00, -0.1899859E+00, -0.2071161E+01, -0.2071161E+01, -0.1052722E+01, -0.1052722E+01
 2,  0.7986,  0.4743, -0.2042737E+00, -0.2042737E+00, -0.1851727E+01, -0.1851727E+01, -0.9411887E+00, -0.9411889E+00
 2,  0.8322,  0.4743, -0.2189318E+00, -0.2189317E+00, -0.1575100E+01, -0.1575100E+01, -0.8005856E+00, -0.8005856E+00
 2,  0.8678,  0.4743, -0.2317675E+00, -0.2317675E+00, -0.1263688E+01, -0.1263688E+01, -0.6423023E+00, -0.6423022E+00
 2,  0.9014,  0.4743, -0.2412556E+00, -0.2412556E+00, -0.9544972E+00, -0.9544972E+00, -0.4851481E+00, -0.4851482E+00
 2,  0.9300,  0.4743, -0.2472183E+00, -0.2472183E+00, -0.6826263E+00, -0.6826263E+00, -0.3469626E+00, -0.3469627E+00
 2,  0.9523,  0.4743, -0.2504764E+00, -0.2504764E+00, -0.4671110E+00, -0.4671110E+00, -0.2374214E+00, -0.2374214E+00
 2,  0.9685,  0.4743, -0.2520712E+00, -0.2520712E+00, -0.3093765E+00, -0.3093765E+00, -0.1572487E+00, -0.1572487E+00
 2,  0.9796,  0.4743, -0.2527917E+00, -0.2527917E+00, -0.2003189E+00, -0.2003189E+00, -0.1018173E+00, -0.1018173E+00
 2,  0.9870,  0.4743, -0.2530996E+00, -0.2530996E+00, -0.1277654E+00, -0.1277654E+00, -0.6494008E-01, -0.6494009E-01
 2,  0.9918,  0.4743, -0.2532264E+00, -0.2532264E+00, -0.8069801E-01, -0.8069801E-01, -0.4101687E-01, -0.4101688E-01
 2,  0.9949,  0.4743, -0.2532774E+00, -0.2532774E+00, -0.5065334E-01, -0.5065334E-01, -0.2574588E-01, -0.2574586E-01
 2,  0.9968,  0.4743, -0.2532976E+00, -0.2532976E+00, -0.3166985E-01, -0.3166985E-01, -0.1609703E-01, -0.1609724E-01
 2,  0.9980,  0.4743, -0.2533055E+00, -0.2533055E+00, -0.1975208E-01, -0.1975208E-01, -0.1003951E-01, -0.1003692E-01
 2,  0.0047,  0.5075, -0.7423743E-01, -0.3029695E-01, -0.4622447E-01, -0.4622447E-01,  0.6865833E-02, -0.2499529E+03
 2,  0.0057,  0.5075, -0.7423351E-01, -0.7745572E-01, -0.5637417E-01, -0.5637417E-01,  0.8373392E-02,  0.1435235E+02
 2,  0.0070,  0.5075, -0.7422770E-01, -0.7394592E-01, -0.6872955E-01, -0.6872955E-01,  0.1020857E-01, -0.9552823E+00
 2,  0.0085,  0.5075, -0.7421907E-01, -0.7424809E-01, -0.8375866E-01, -0.8375866E-01,  0.1244088E-01,  0.8788831E-01
 2,  0.0103,  0.5075, -0.7420629E-01, -0.7420280E-01, -0.1020232E+00, -0.1020232E+00,  0.1515376E-01,  0.8327769E-02
 2,  0.0126,  0.5075, -0.7418740E-01, -0.7418789E-01, -0.1241946E+00, -0.1241946E+00,  0.1844693E-01,  0.1916036E-01
 2,  0.0153,  0.5075, -0.7415953E-01, -0.7415946E-01, -0.1510711E+00, -0.1510711E+00,  0.2243896E-01,  0.2235315E-01
 2,  0.0186,  0.5075, -0.7411851E-01, -0.7411853E-01, -0.1835952E+00, -0.1835952E+00,  0.2726984E-01,  0.2728173E-01
 2,  0.0226,  0.5075, -0.7405830E-01, -0.7405830E-01, -0.2228706E+00, -0.2228706E+00,  0.3310352E-01,  0.3310170E-01
 2,  0.0274,  0.5075, -0.7397025E-01, -0.7397026E-01, -0.2701752E+00, -0.2701752E+00,  0.4012978E-01,  0.4013018E-01
 2,  0.0332,  0.5075, -0.7384204E-01, -0.7384204E-01, -0.3269672E+00, -0.3269672E+00,  0.4856523E-01,  0.4856524E-01
 2,  0.0401,  0.5075, -0.7365631E-01, -0.7365631E-01, -0.3948784E+00, -0.3948784E+00,  0.5865225E-01,  0.5865236E-01
 2,  0.0484,  0.5075, -0.7338895E-01, -0.7338895E-01, -0.4756871E+00, -0.4756871E+00,  0.7065496E-01,  0.7065506E-01
 2,  0.0582,  0.5075, -0.7300700E-01, -0.7300700E-01, -0.5712589E+00, -0.5712589E+00,  0.8485048E-01,  0.8485061E-01
 2,  0.0698,  0.5075, -0.7246628E-01, -0.7246628E-01, -0.6834439E+00, -0.6834439E+00,  0.1015136E+00,  0.1015137E+00
 2,  0.0834,  0.5075, -0.7170905E-01, -0.7170905E-01, -0.8139130E+00, -0.8139130E+00,  0.1208925E+00,  0.1208927E+00
 2,  0.0993,  0.5075, -0.7066223E-01, -0.7066223E-01, -0.9639233E+00, -0.9639233E+00,  0.1431739E+00,  0.1431741E+00
 2,  0.1176,  0.5075, -0.6923689E-01, -0.6923689E-01, -0.1134006E+01, -0.1134006E+01,  0.1684366E+00,  0.1684369E+00
 2,  0.1385,  0.5075, -0.6733036E-01, -0.6733036E-01, -0.1323588E+01, -0.1323588E+01,  0.1965958E+00,  0.1965961E+00
 2,  0.1620,  0.5075, -0.6483207E-01, -0.6483207E-01, -0.1530595E+01, -0.1530595E+01,  0.2273430E+00,  0.2273434E+00
 2,  0.1883,  0.5075, -0.6163433E-01, -0.6163433E-01, -0.1751110E+01, -0.1751110E+01,  0.2600966E+00,  0.2600970E+00
 2,  0.2170,  0.5075, -0.5764798E-01, -0.5764798E-01, -0.1979208E+01, -0.1979208E+01,  0.2939766E+00,  0.2939770E+00
 2,  0.2480,  0.5075, -0.5282165E-01, -0.5282165E-01, -0.2207108E+01, -0.2207108E+01,  0.3278272E+00,  0.3278277E+00
 2,  0.2809,  0.5075, -0.4716055E-01, -0.4716055E-01, -0.2425730E+01, -0.2425730E+01,  0.3602996E+00,  0.3603001E+00
 2,  0.3151,  0.5075, -0.4073980E-01, -0.4073980E-01, -0.2625662E+01, -0.2625662E+01,  0.3899960E+00,  0.3899966E+00
 2,  0.3500,  0.5075, -0.3370674E-01, -0.3370674E-01, -0.2798398E+01, -0.2798398E+01,  0.4156528E+00,  0.4156534E+00
 2,  0.3849,  0.5075, -0.2626926E-01, -0.2626926E-01, -0.2937558E+01, -0.2937558E+01,  0.4363226E+00,  0.4363232E+00
 2,  0.4191,  0.5075, -0.1867156E-01, -0.1867156E-01, -0.3039777E+01, -0.3039777E+01,  0.4515055E+00,  0.4515061E+00
 2,  0.4520,  0.5075, -0.1116293E-01, -0.1116293E-01, -0.3105013E+01, -0.3105013E+01,  0.4611952E+00,  0.4611959E+00
 2,  0.4830,  0.5075, -0.3967510E-02, -0.3967509E-02, -0.3136228E+01, -0.3136228E+01,  0.4658315E+00,  0.4658322E+00
 2,  0.5117,  0.5075,  0.2737957E-02,  0.2737957E-02, -0.3138579E+01, -0.3138579E+01,  0.4661808E+00,  0.4661815E+00
 2,  0.5380,  0.5075,  0.8834863E-02,  0.8834863E-02, -0.3118400E+01, -0.3118400E+01,  0.4631835E+00,  0.4631842E+00
 2,  0.5615,  0.5075,  0.1426231E-01,  0.1426231E-01, -0.3082223E+01, -0.3082223E+01,  0.4578100E+00,  0.4578107E+00
 2,  0.5824,  0.5075,  0.1900868E-01,  0.1900868E-01, -0.3036036E+01, -0.3036036E+01,  0.4509498E+00,  0.4509505E+00
 2,  0.6007,  0.5075,  0.2309928E-01,  0.2309928E-01, -0.2984843E+01, -0.2984843E+01,  0.4433460E+00,  0.4433467E+00
 2,  0.6166,  0.5075,  0.2658352E-01,  0.2658352E-01, -0.2932494E+01, -0.2932494E+01,  0.4355705E+00,  0.4355712E+00
 2,  0.6302,  0.5075,  0.2952382E-01,  0.2952382E-01, -0.2881721E+01, -0.2881721E+01,  0.4280290E+00,  0.4280297E+00
 2,  0.6418,  0.5075,  0.3198717E-01,  0.3198717E-01, -0.2834286E+01, -0.2834285E+01,  0.4209833E+00,  0.4209840E+00
 2,  0.6516,  0.5075,  0.3403948E-01,  0.3403948E-01, -0.2791181E+01, -0.2791181E+01,  0.4145809E+00,  0.4145816E+00
 2,  0.6599,  0.5075,  0.3574208E-01,  0.3574208E-01, -0.2752833E+01, -0.2752833E+01,  0.4088850E+00,  0.4088856E+00
 2,  0.6668,  0.5075,  0.3715005E-01,  0.3715005E-01, -0.2719272E+01, -0.2719272E+01,  0.4039001E+00,  0.4039007E+00
 2,  0.6726,  0.5075,  0.3831155E-01,  0.3831155E-01, -0.2690278E+01, -0.2690278E+01,  0.3995936E+00,  0.3995938E+00
 2,  0.6774,  0.5075,  0.3926800E-01,  0.3926800E-01, -0.2665487E+01, -0.2665487E+01,  0.3959112E+00,  0.3959137E+00
 2,  0.6814,  0.5075,  0.4005453E-01,  0.4005451E-01, -0.2644462E+01, -0.2644461E+01,  0.3927883E+00,  0.3927769E+00
 2,  0.6847,  0.5075,  0.4070066E-01,  0.4070074E-01, -0.2626748E+01, -0.2626748E+01,  0.3901573E+00,  0.3902448E+00
 2,  0.6874,  0.5075,  0.4123105E-01,  0.4123056E-01, -0.2611904E+01, -0.2611904E+01,  0.3879525E+00,  0.3872310E+00
 2,  0.6897,  0.5075,  0.4166618E-01,  0.4166971E-01, -0.2599519E+01, -0.2599519E+01,  0.3861129E+00,  0.3930230E+00
 2,  0.6915,  0.5075,  0.4202300E-01,  0.4199362E-01, -0.2589220E+01, -0.2589220E+01,  0.3845832E+00,  0.3082130E+00
 2,  0.6930,  0.5075,  0.4231550E-01,  0.4260072E-01, -0.2580682E+01, -0.2580682E+01,  0.3833149E+00,  0.1360623E+01
 2,  0.6943,  0.5075,  0.4255521E-01,  0.3929357E-01, -0.2573619E+01, -0.2573619E+01,  0.3822658E+00, -0.1413726E+02
 2,  0.6953,  0.5075,  0.4275163E-01,  0.8722989E-01, -0.2567787E+01, -0.2567787E+01,  0.3813996E+00,  0.2534003E+03
 2,  0.7032,  0.5075,  0.4424565E-01,  0.4178630E-01, -0.2522091E+01, -0.2522091E+01,  0.3746124E+00,  0.2249740E+02
 2,  0.7051,  0.5075,  0.4460632E-01,  0.4462256E-01, -0.2510697E+01, -0.2510697E+01,  0.3729200E+00,  0.3253716E+00
 2,  0.7082,  0.5075,  0.4517385E-01,  0.4517335E-01, -0.2492473E+01, -0.2492473E+01,  0.3702131E+00,  0.3708565E+00
 2,  0.7130,  0.5075,  0.4605485E-01,  0.4605489E-01, -0.2463453E+01, -0.2463453E+01,  0.3659027E+00,  0.3658766E+00
 2,  0.7204,  0.5075,  0.4739353E-01,  0.4739352E-01, -0.2417591E+01, -0.2417591E+01,  0.3590907E+00,  0.3590934E+00
 2,  0.7315,  0.5075,  0.4936134E-01,  0.4936134E-01, -0.2346070E+01, -0.2346070E+01,  0.3484675E+00,  0.3484679E+00
 2,  0.7477,  0.5075,  0.5211224E-01,  0.5211224E-01, -0.2237082E+01, -0.2237082E+01,  0.3322792E+00,  0.3322797E+00
 2,  0.7700,  0.5075,  0.5568497E-01,  0.5568497E-01, -0.2077346E+01, -0.2077346E+01,  0.3085533E+00,  0.3085538E+00
 2,  0.7986,  0.5075,  0.5987275E-01,  0.5987275E-01, -0.1857257E+01, -0.1857257E+01,  0.2758630E+00,  0.2758634E+00
 2,  0.8322,  0.5075,  0.6416902E-01,  0.6416902E-01, -0.1579804E+01, -0.1579804E+01,  0.2346521E+00,  0.2346524E+00
 2,  0.8678,  0.5075,  0.6793119E-01,  0.6793119E-01, -0.1267462E+01, -0.1267462E+01,  0.1882592E+00,  0.1882594E+00
 2,  0.9014,  0.5075,  0.7071217E-01,  0.7071217E-01, -0.9573477E+00, -0.9573477E+00,  0.1421972E+00,  0.1421974E+00
 2,  0.9300,  0.5075,  0.7245984E-01,  0.7245984E-01, -0.6846649E+00, -0.6846649E+00,  0.1016949E+00,  0.1016951E+00
 2,  0.9523,  0.5075,  0.7341476E-01,  0.7341476E-01, -0.4685060E+00, -0.4685060E+00,  0.6958834E-01,  0.6958844E-01
 2,  0.9685,  0.5075,  0.7388222E-01,  0.7388222E-01, -0.3103004E+00, -0.3103004E+00,  0.4608967E-01,  0.4608974E-01
 2,  0.9796,  0.5075,  0.7409340E-01,  0.7409340E-01, -0.2009172E+00, -0.2009172E+00,  0.2984272E-01,  0.2984276E-01
 2,  0.9870,  0.5075,  0.7418365E-01,  0.7418365E-01, -0.1281469E+00, -0.1281469E+00,  0.1903397E-01,  0.1903400E-01
 2,  0.9918,  0.5075,  0.7422082E-01,  0.7422082E-01, -0.8093901E-01, -0.8093901E-01,  0.1202207E-01,  0.1202209E-01
 2,  0.9949,  0.5075,  0.7423576E-01,  0.7423576E-01, -0.5080461E-01, -0.5080461E-01,  0.7546132E-02,  0.7546137E-02
 2,  0.9968,  0.5075,  0.7424168E-01,  0.7424168E-01, -0.3176443E-01, -0.3176443E-01,  0.4718048E-02,  0.4718118E-02
 2,  0.9980,  0.5075,  0.7424400E-01,  0.7424400E-01, -0.1981107E-01, -0.1981107E-01,  0.2942587E-02,  0.2941831E-02
 2,  0.0047,  0.5513, -0.5042141E+00, -0.2008326E+00, -0.4563785E-01, -0.4563785E-01,  0.4663214E-01, -0.1725769E+04
 2,  0.0057,  0.5513, -0.5041875E+00, -0.5264349E+00, -0.5565874E-01, -0.5565874E-01,  0.5687135E-01,  0.9909304E+02
 2,  0.0070,  0.5513, -0.5041480E+00, -0.5022025E+00, -0.6785733E-01, -0.6785733E-01,  0.6933570E-01, -0.6596775E+01
 2,  0.0085,  0.5513, -0.5040894E+00, -0.5042898E+00, -0.8269571E-01, -0.8269571E-01,  0.8449736E-01,  0.6054145E+00
 2,  0.0103,  0.5513, -0.5040026E+00, -0.5039786E+00, -0.1007285E+00, -0.1007285E+00,  0.1029230E+00,  0.5579355E-01
 2,  0.0126,  0.5513, -0.5038744E+00, -0.5038777E+00, -0.1226185E+00, -0.1226185E+00,  0.1252900E+00,  0.1302154E+00
 2,  0.0153,  0.5513, -0.5036851E+00, -0.5036845E+00, -0.1491539E+00, -0.1491539E+00,  0.1524034E+00,  0.1518106E+00
 2,  0.0186,  0.5513, -0.5034064E+00, -0.5034065E+00, -0.1812653E+00, -0.1812653E+00,  0.1852144E+00,  0.1852960E+00
 2,  0.0226,  0.5513, -0.5029975E+00, -0.5029975E+00, -0.2200423E+00, -0.2200423E+00,  0.2248362E+00,  0.2248231E+00
 2,  0.0274,  0.5513, -0.5023995E+00, -0.5023995E+00, -0.2667465E+00, -0.2667465E+00,  0.2725580E+00,  0.2725600E+00
 2,  0.0332,  0.5513, -0.5015287E+00, -0.5015287E+00, -0.3228178E+00, -0.3228178E+00,  0.3298508E+00,  0.3298500E+00
 2,  0.0401,  0.5513, -0.5002672E+00, -0.5002672E+00, -0.3898672E+00, -0.3898672E+00,  0.3983610E+00,  0.3983607E+00
 2,  0.0484,  0.5513, -0.4984514E+00, -0.4984514E+00, -0.4696503E+00, -0.4696503E+00,  0.4798823E+00,  0.4798818E+00
 2,  0.0582,  0.5513, -0.4958572E+00, -0.4958572E+00, -0.5640093E+00, -0.5640093E+00,  0.5762970E+00,  0.5762965E+00
 2,  0.0698,  0.5513, -0.4921846E+00, -0.4921846E+00, -0.6747705E+00, -0.6747705E+00,  0.6894714E+00,  0.6894707E+00
 2,  0.0834,  0.5513, -0.4870416E+00, -0.4870416E+00, -0.8035839E+00, -0.8035839E+00,  0.8210911E+00,  0.8210903E+00
 2,  0.0993,  0.5513, -0.4799317E+00, -0.4799317E+00, -0.9516905E+00, -0.9516905E+00,  0.9724245E+00,  0.9724235E+00
 2,  0.1176,  0.5513, -0.4702509E+00, -0.4702509E+00, -0.1119615E+01, -0.1119615E+01,  0.1144007E+01,  0.1144006E+01
 2,  0.1385,  0.5513, -0.4573019E+00, -0.4573019E+00, -0.1306791E+01, -0.1306791E+01,  0.1335261E+01,  0.1335260E+01
 2,  0.1620,  0.5513, -0.4403338E+00, -0.4403338E+00, -0.1511171E+01, -0.1511171E+01,  0.1544094E+01,  0.1544093E+01
 2,  0.1883,  0.5513, -0.4186149E+00, -0.4186149E+00, -0.1728887E+01, -0.1728887E+01,  0.1766553E+01,  0.1766552E+01
 2,  0.2170,  0.5513, -0.3915401E+00, -0.3915401E+00, -0.1954090E+01, -0.1954091E+01,  0.1996663E+01,  0.1996661E+01
 2,  0.2480,  0.5513, -0.3587600E+00, -0.3587600E+00, -0.2179099E+01, -0.2179099E+01,  0.2226573E+01,  0.2226571E+01
 2,  0.2809,  0.5513, -0.3203103E+00, -0.3203103E+00, -0.2394946E+01, -0.2394946E+01,  0.2447123E+01,  0.2447121E+01
 2,  0.3151,  0.5513, -0.2767012E+00, -0.2767012E+00, -0.2592341E+01, -0.2592341E+01,  0.2648819E+01,  0.2648816E+01
 2,  0.3500,  0.5513, -0.2289332E+00, -0.2289332E+00, -0.2762884E+01, -0.2762884E+01,  0.2823078E+01,  0.2823075E+01
 2,  0.3849,  0.5513, -0.1784185E+00, -0.1784185E+00, -0.2900278E+01, -0.2900278E+01,  0.2963465E+01,  0.2963462E+01
 2,  0.4191,  0.5513, -0.1268156E+00, -0.1268156E+00, -0.3001200E+01, -0.3001200E+01,  0.3066586E+01,  0.3066583E+01
 2,  0.4520,  0.5513, -0.7581764E-01, -0.7581764E-01, -0.3065609E+01, -0.3065609E+01,  0.3132397E+01,  0.3132394E+01
 2,  0.4830,  0.5513, -0.2694698E-01, -0.2694698E-01, -0.3096427E+01, -0.3096427E+01,  0.3163887E+01,  0.3163884E+01
 2,  0.5117,  0.5513,  0.1859597E-01,  0.1859597E-01, -0.3098748E+01, -0.3098748E+01,  0.3166259E+01,  0.3166256E+01
 2,  0.5380,  0.5513,  0.6000562E-01,  0.6000562E-01, -0.3078825E+01, -0.3078825E+01,  0.3145902E+01,  0.3145899E+01
 2,  0.5615,  0.5513,  0.9686836E-01,  0.9686836E-01, -0.3043107E+01, -0.3043107E+01,  0.3109406E+01,  0.3109403E+01
 2,  0.5824,  0.5513,  0.1291053E+00,  0.1291053E+00, -0.2997507E+01, -0.2997507E+01,  0.3062812E+01,  0.3062809E+01
 2,  0.6007,  0.5513,  0.1568883E+00,  0.1568883E+00, -0.2946964E+01, -0.2946964E+01,  0.3011167E+01,  0.3011164E+01
 2,  0.6166,  0.5513,  0.1805530E+00,  0.1805530E+00, -0.2895279E+01, -0.2895279E+01,  0.2958357E+01,  0.2958354E+01
 2,  0.6302,  0.5513,  0.2005232E+00,  0.2005232E+00, -0.2845150E+01, -0.2845150E+01,  0.2907136E+01,  0.2907133E+01
 2,  0.6418,  0.5513,  0.2172541E+00,  0.2172541E+00, -0.2798317E+01, -0.2798317E+01,  0.2859282E+01,  0.2859279E+01
 2,  0.6516,  0.5513,  0.2311932E+00,  0.2311932E+00, -0.2755759E+01, -0.2755759E+01,  0.2815797E+01,  0.2815795E+01
 2,  0.6599,  0.5513,  0.2427571E+00,  0.2427571E+00, -0.2717898E+01, -0.2717898E+01,  0.2777111E+01,  0.2777108E+01
 2,  0.6668,  0.5513,  0.2523199E+00,  0.2523199E+00, -0.2684763E+01, -0.2684763E+01,  0.2743254E+01,  0.2743252E+01
 2,  0.6726,  0.5513,  0.2602087E+00,  0.2602087E+00, -0.2656137E+01, -0.2656137E+01,  0.2714005E+01,  0.2714000E+01
